year,university,school,degree,Key,employment_rate_overall,employment_rate_ft_perm,basic_monthly_mean,basic_monthly_median,gross_monthly_mean,gross_monthly_median,gross_mthly_25_percentile,gross_mthly_75_percentile
2022,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Science (Diagnostic Radiography),1242,100.0,100.0,3558.162791,3500.0,3835.857674,3800.0,3650.0,3990.0
2022,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Science (Occupational Therapy),1243,97.1,95.7,3604.91791,3600.0,3630.268657,3668.5,3500.0,3800.0
2022,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Science (Radiation Therapy) ^,1244,90.9,90.9,3615.4,3600.0,3767.9,3775.0,3500.0,4060.0
2022,Singapore Institute of Technology,SIT- DigiPen Institute of Technology,Bachelor of Engineering with Honours in Systems Engineering (ElectroMechanical Systems),1245,92.7,92.7,4842.905405,4800.0,4912.635135,4800.0,4574.0,5500.0
2022,Singapore Institute of Technology,SIT- Massey University,Bachelor of Food Technology with Honours,1246,93.2,81.8,3271.805556,3300.0,3380.138889,3300.0,3050.0,3600.0
2022,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Chemical Engineering,1247,79.7,70.3,3936.25,3900.0,4215.522727,4100.0,3785.0,4650.0
2022,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Electrical Power Engineering,1248,86.4,84.7,4103.58,4000.0,4179.98,4100.0,3700.0,4510.0
2022,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Marine Engineering,1249,93.5,93.5,4069.310345,3800.0,4211.034483,3900.0,3750.0,4400.0
2022,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Mechanical Design and Manufacturing Engineering,1250,88.5,80.3,4084.244898,4000.0,4291.64898,4100.0,3710.0,4500.0
2022,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Naval Architecture ^,1251,100.0,100.0,4390.0,3900.0,4540.0,4000.0,3800.0,5650.0
2022,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Offshore Engineering ^,1252,90.5,85.7,3555.555556,3500.0,3797.611111,3675.0,3500.0,3900.0
2022,Singapore Institute of Technology,SIT-Trinity College Dublin,Bachelor in Science (Physiotherapy),1253,98.1,98.1,3638.99,3630.0,3697.075,3674.25,3500.0,3850.0
2022,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Engineering with Honours in Aerospace Engineering,1254,74.3,62.9,4085.454545,3750.0,4371.636364,4200.0,3500.0,4400.0
2022,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Engineering with Honours in Civil Engineering,1255,90.1,87.3,3932.42623,3800.0,4005.885246,3800.0,3700.0,4300.0
2022,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Engineering with Honours in Mechanical Engineering,1256,82.9,77.6,4070.236842,3900.0,4236.473684,4000.0,3800.0,4500.0
2022,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Science with Honours in Computing Science,1257,91.2,86.8,4979.817069,5000.0,5113.31719,5000.0,4800.0,5500.0
2022,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Science with Honours in Nursing,1258,98.6,88.4,3511.114754,3458.0,3796.516393,3800.0,3500.0,4100.0
2022,Singapore Institute of Technology,Technische Universität München,Bachelor of Science in Chemical Engineering,1259,94.1,85.3,3704.482759,3600.0,4002.482759,3950.0,3600.0,4300.0
2022,Singapore Institute of Technology,Technische Universität München,Bachelor of Science in Electrical Engineering & Information Technology ^,1260,95.0,85.0,4522.2,4200.0,4605.533333,4280.0,4000.0,4800.0
2022,Singapore Institute of Technology,The Culinary Institute of America,Bachelor of Business Administration in Food Business Management ^,1261,89.5,78.9,2609.0,2450.0,2969.0,3050.0,2300.0,3500.0
2022,Singapore Institute of Technology,University of Liverpool,Bachelor of Arts with Honours in Criminology and Security,1262,90.5,85.7,4277.888889,4050.0,4533.247222,4560.835,4000.0,5293.0
2012,Nanyang Technological University,College of Business (Nanyang Business School),Accountancy and Business,5050,97.4,96.1,2850.0,3200.0,3727.0,3350.0,2900.0,4000.0
2012,Nanyang Technological University,College of Business (Nanyang Business School),Accountancy (3-yr direct Honours Programme),5051,97.1,95.7,2850.0,2700.0,2938.0,2700.0,2700.0,2900.0
2012,Nanyang Technological University,College of Business (Nanyang Business School),Business (3-yr direct Honours Programme),5052,90.9,85.7,3053.0,3000.0,3214.0,3000.0,2700.0,3500.0
2012,Nanyang Technological University,College of Business (Nanyang Business School),Business and Computing,5053,87.5,87.5,3557.0,3400.0,3615.0,3400.0,3000.0,4100.0
2012,Nanyang Technological University,College of Engineering,Aerospace Engineering,5054,95.3,95.3,3494.0,3500.0,3536.0,3500.0,3100.0,3816.0
2012,Nanyang Technological University,College of Engineering,Bioengineering,5055,81.3,68.8,2952.0,2900.0,3166.0,3125.0,2893.0,3365.0
2012,Nanyang Technological University,College of Engineering,Chemical and Biomolecular Engineering,5056,87.3,85.1,3235.0,3000.0,3377.0,3200.0,3000.0,3800.0
2012,Nanyang Technological University,College of Engineering,Computer Engineering,5057,90.3,88.2,3326.0,3100.0,3374.0,3175.0,3000.0,3600.0
2012,Nanyang Technological University,College of Engineering,Civil Engineering,5058,94.8,93.8,3091.0,3000.0,3182.0,3100.0,3000.0,3380.0
2012,Nanyang Technological University,College of Engineering,Computer Science,5059,92.1,88.5,3249.0,3000.0,3306.0,3125.0,3000.0,3600.0
2012,Nanyang Technological University,College of Engineering,Electrical and Electronic Engineering,5060,91.0,88.7,3133.0,3000.0,3187.0,3100.0,3000.0,3440.0
2012,Nanyang Technological University,College of Engineering,Environmental Engineering,5061,84.0,81.5,3091.0,3000.0,3140.0,3000.0,3000.0,3300.0
2012,Nanyang Technological University,College of Engineering,Information Engineering and Media,5062,85.7,79.6,3160.0,3150.0,3203.0,3200.0,2950.0,3400.0
2012,Nanyang Technological University,College of Engineering,Materials Engineering,5063,82.5,78.9,2989.0,3000.0,3096.0,3000.0,2800.0,3300.0
2012,Nanyang Technological University,College of Engineering,Mechanical Engineering,5064,91.6,89.5,3125.0,3000.0,3226.0,3100.0,3000.0,3500.0
2012,Nanyang Technological University,College of Engineering,Maritime Studies,5065,95.6,93.3,3050.0,3000.0,3111.0,3000.0,2850.0,3200.0
2012,Nanyang Technological University,"College of Humanities, Arts & Social Sciences","Art, Design & Media",5066,81.6,61.4,2639.0,2500.0,2638.0,2500.0,2300.0,2900.0
2012,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Chinese,5067,85.1,80.5,2818.0,2800.0,2924.0,3000.0,2600.0,3300.0
2012,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Communication Studies,5068,89.4,79.6,2893.0,2930.0,2956.0,3000.0,2700.0,3250.0
2012,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Economics,5069,89.9,83.5,3085.0,3000.0,3148.0,3000.0,2800.0,3545.0
2012,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",English,5070,82.7,67.3,3087.0,3000.0,3179.0,3100.0,2800.0,3400.0
2012,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Linguistics and Multilingual Studies,5071,90.6,81.3,2691.0,2600.0,2725.0,2625.0,2475.0,3018.0
2012,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Psychology,5072,82.4,71.8,3007.0,3000.0,3061.0,3000.0,2750.0,3255.0
2012,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Sociology,5073,74.4,55.8,2980.0,3000.0,3082.0,3100.0,2800.0,3310.0
2012,Nanyang Technological University,College of Sciences,Biomedical Sciences **,5074,,,,,,,,
2012,Nanyang Technological University,College of Sciences,Biomedical Sciences (Traditional Chinese Medicine) #,5075,90.7,88.4,2840.0,2800.0,2883.0,2807.0,2700.0,3000.0
2012,Nanyang Technological University,College of Sciences,Biological Sciences,5076,78.6,68.1,2881.0,2900.0,3002.0,3000.0,2700.0,3250.0
2012,Nanyang Technological University,College of Sciences,Chemistry & Biological Chemistry,5077,79.8,68.9,2993.0,3000.0,3083.0,3100.0,2800.0,3400.0
2012,Nanyang Technological University,College of Sciences,Mathematics & Economics **,5078,,,,,,,,
2012,Nanyang Technological University,College of Sciences,Mathematical Science,5079,86.0,83.7,3169.0,3000.0,3262.0,3000.0,2750.0,3500.0
2012,Nanyang Technological University,College of Sciences,Physics / Applied Physics,5080,80.8,69.2,3164.0,3000.0,3208.0,3300.0,2900.0,3400.0
2012,Nanyang Technological University,College of Sciences,Sports Science and Management,5081,68.2,59.1,2968.0,3000.0,2985.0,3000.0,2700.0,3400.0
2012,Nanyang Technological University,National Institute of Education (NIE),Science (with Education),5082,100.0,100.0,3377.0,3400.0,3478.0,3498.0,3300.0,3800.0
2012,Nanyang Technological University,National Institute of Education (NIE),Arts (with Education),5083,100.0,100.0,3413.0,3426.0,3506.0,3498.0,3400.0,3575.0
2012,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Arts,5084,84.8,70.1,2741.0,2730.0,2888.0,2800.0,2500.0,3080.0
2012,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Arts (Hons),5085,86.6,74.6,3057.0,3200.0,3154.0,3200.0,2800.0,3500.0
2012,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Social Sciences,5086,88.1,76.8,3098.0,3100.0,3210.0,3200.0,2800.0,3500.0
2012,National University of Singapore,NUS Business School,Bachelor of Business Administration,5087,88.7,81.7,2960.0,2868.0,3062.0,3000.0,2700.0,3370.0
2012,National University of Singapore,NUS Business School,Bachelor of Business Administration (Hons),5088,94.6,90.3,3404.0,3050.0,3512.0,3200.0,2800.0,3800.0
2012,National University of Singapore,NUS Business School,Bachelor of Business Administration (Accountancy),5089,93.3,88.9,2740.0,2700.0,2922.0,2700.0,2700.0,3018.0
2012,National University of Singapore,NUS Business School,Bachelor of Business Administration (Accountancy) (Hons),5090,97.2,94.4,3065.0,2800.0,3143.0,2800.0,2700.0,3200.0
2012,National University of Singapore,School of Computing,Bachelor of Computing (Communications and Media),5091,88.9,77.8,3350.0,3000.0,3377.0,3050.0,2825.0,3425.0
2012,National University of Singapore,School of Computing,Bachelor of Computing (Computational Biology) **,5092,,,,,,,,
2012,National University of Singapore,School of Computing,Bachelor of Computing (Computer Engineering) **,5093,,,,,,,,
2012,National University of Singapore,School of Computing,Bachelor of Computing (Computer Science),5094,92.4,83.3,3933.0,3400.0,3953.0,3425.0,3000.0,4000.0
2012,National University of Singapore,School of Computing,Bachelor of Computing (Electronic Commerce),5095,88.9,83.3,3277.0,3050.0,3320.0,3080.0,2800.0,3553.0
2012,National University of Singapore,School of Computing,Bachelor of Computing (Information Systems),5097,89.2,83.9,3266.0,3000.0,3322.0,3005.0,3000.0,3800.0
2012,National University of Singapore,Faculty of Dentistry,Bachelor of Dental Surgery,5098,100.0,100.0,4106.0,4000.0,4106.0,4000.0,4000.0,4400.0
2012,National University of Singapore,School of Design & Environment,Bachelor of Arts (Architecture) ** #,5099,,,,,,,,
2012,National University of Singapore,School of Design & Environment,Bachelor of Arts (Industrial Design),5100,82.1,53.6,3007.0,2650.0,3023.0,2650.0,2400.0,3000.0
2012,National University of Singapore,School of Design & Environment,Bachelor of Science (Project and Facilities Management),5101,96.8,96.8,2961.0,2980.0,3025.0,3000.0,2800.0,3200.0
2012,National University of Singapore,School of Design & Environment,Bachelor of Science (Real Estate),5102,89.2,89.2,2839.0,2800.0,2988.0,2900.0,2600.0,3179.0
2012,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Bioengineering),5103,74.0,60.0,2823.0,3000.0,3068.0,3000.0,2720.0,3250.0
2012,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Chemical Engineering),5104,93.2,90.0,3245.0,3000.0,3359.0,3175.0,3000.0,3644.0
2012,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Civil Engineering),5105,96.1,94.1,3140.0,3000.0,3154.0,3050.0,3000.0,3300.0
2012,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Computer Engineering),5106,88.9,85.6,3592.0,3200.0,3653.0,3200.0,3000.0,3970.0
2012,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Electrical Engineering),5107,88.5,88.0,3286.0,3100.0,3334.0,3200.0,3000.0,3600.0
2012,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Engineering Science),5108,86.2,75.9,2940.0,3000.0,2960.0,3000.0,2800.0,3150.0
2012,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Environmental Engineering),5109,93.8,87.5,3153.0,3100.0,3208.0,3110.0,3000.0,3500.0
2012,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Industrial and Systems Engineering),5110,93.9,92.4,3330.0,3200.0,3397.0,3200.0,3000.0,3800.0
2012,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Materials Science and Engineering),5111,90.9,87.9,3036.0,3000.0,3169.0,3000.0,3000.0,3260.0
2012,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Mechanical Engineering),5112,89.1,87.2,3155.0,3000.0,3319.0,3225.0,3000.0,3500.0
2012,National University of Singapore,Faculty of Law,Bachelor of Laws (LLB) (Hons) #,5113,98.8,98.2,4922.0,4800.0,5099.0,5000.0,4500.0,5800.0
2012,National University of Singapore,YLL School of Medicine,Bachelor of Medicine and Bachelor of Surgery (MBBS) #,5114,100.0,100.0,4406.0,4500.0,4741.0,4500.0,4500.0,5200.0
2012,National University of Singapore,YLL School of Medicine,Bachelor of Science (Nursing),5115,97.5,97.5,2687.0,2750.0,2886.0,2950.0,2700.0,3050.0
2012,National University of Singapore,YLL School of Medicine,Bachelor of Science (Nursing) (Hons),5116,100.0,100.0,2896.0,3000.0,3042.0,3025.0,3000.0,3200.0
2012,National University of Singapore,Yong Siew Toh Conservatory of Music,Bachelor of Music **,5117,,,,,,,,
2012,National University of Singapore,Faculty of Science,Bachelor of Applied Science **,5118,,,,,,,,
2012,National University of Singapore,Faculty of Science,Bachelor of Applied Science (Hons),5119,97.3,97.3,2850.0,2750.0,2925.0,2900.0,2600.0,3255.0
2012,National University of Singapore,Faculty of Science,Bachelor of Science,5120,80.9,65.1,2726.0,2700.0,2804.0,2800.0,2600.0,3000.0
2012,National University of Singapore,Faculty of Science,Bachelor of Science (Hons),5121,83.6,74.0,3101.0,3000.0,3217.0,3100.0,2868.0,3500.0
2012,National University of Singapore,Faculty of Science,Bachelor of Science (Computational Biology) **,5122,,,,,,,,
2012,National University of Singapore,Faculty of Science,Bachelor of Science (Pharmacy) (Hons) #,5123,96.4,96.4,3473.0,3500.0,3540.0,3500.0,3350.0,3750.0
2012,Singapore Management University,School of Accountancy (4-year programme) *,Accountancy (4-years programme),5124,94.2,93.2,3231.0,2800.0,3342.0,2825.0,2700.0,3430.0
2012,Singapore Management University,School of Accountancy (4-year programme) *,Accountancy (4-years programme) Cum Laude and above,5125,95.2,95.2,3580.0,2900.0,3634.0,3000.0,2700.0,3750.0
2012,Singapore Management University,School of Business (4-year programme) *,Business Management (4-years programme),5126,93.2,87.3,3344.0,3000.0,3520.0,3200.0,2800.0,3750.0
2012,Singapore Management University,School of Business (4-year programme) *,Business Management (4-years programme) Cum Laude and above,5127,95.9,93.8,3825.0,3500.0,3975.0,3580.0,3000.0,4100.0
2012,Singapore Management University,School of Economics (4-year programme) *,Economics (4-years programme),5128,90.6,88.6,3389.0,3200.0,3513.0,3339.0,3000.0,3800.0
2012,Singapore Management University,School of Economics (4-year programme) *,Economics (4-years programme) Cum Laude and above,5129,94.0,94.0,3731.0,3500.0,3820.0,3600.0,3250.0,4000.0
2012,Singapore Management University,School of Information Systems (4-year programme) *,Information Systems Management (4-years programme),5130,93.6,89.5,3389.0,3300.0,3468.0,3300.0,3000.0,3800.0
2012,Singapore Management University,School of Information Systems (4-year programme) *,Information Systems Management (4-years programme) Cum Laude and above,5131,100.0,90.9,3786.0,3725.0,3862.0,3800.0,3500.0,4000.0
